anio,cveestado,estado,cveddr,ddr,cvecader,cader,cvempio,municipio,cvecultivo,cultivo,cvevariedad,variedad,cveunidad,unidadmedida,cveciclo,ciclo,cvemoda,modalidad,sembrada,cosechada,siniestrada,produccion,rendimiento,pmr,valor
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,6500,CAÑA DE AZUCAR,200,INDUSTRIAL,500,Tonelada,3,PERENNES,1,RIEGO,254.0,254.0,0.0,30490.16,120.04,660.0,20123505.6
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,458.0,458.0,0.0,412.2,0.9,5580.0,2300076.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,9.0,9.0,0.0,5.4,0.6,3000.0,16200.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,11400,CHILE VERDE,3600,BELL PEPPER MALLA SOMBRA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1156.0,1156.0,0.0,97751.36,84.56,7500.0,733135200.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14000,FRESA,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2.0,2.0,0.0,22.0,11.0,18500.0,407000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,137.0,137.0,0.0,224.68,1.64,18236.43,4097361.09
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14200,FRIJOL,100,AZUFRADO,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,20.0,20.0,0.0,20.0,1.0,20000.0,400000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,106.5,106.5,0.0,181.05,1.7,10500.0,1901025.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,14700,GARBANZO GRANO,100,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,10.0,10.0,0.0,7.0,0.7,10000.0,70000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,19000,LIMON,200,PERSA,500,Tonelada,3,PERENNES,1,RIEGO,40.0,40.0,0.0,528.0,13.2,3200.0,1689600.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,11335.5,11335.5,0.0,124690.5,11.0,4000.0,498762000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,71.5,71.5,0.0,568.0,7.94,4700.0,2669600.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,560.22,560.22,0.0,784.3,1.4,4700.0,3686210.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,40.0,0.0,40.0,0.0,0.0,0.0,0.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,42.0,7.0,35.0,30.0,4.29,3000.0,90000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,23000,NOPALITOS,0,,500,Tonelada,3,PERENNES,1,RIEGO,3.0,3.0,0.0,16.8,5.6,2800.0,47040.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,24700,PAPAYA,300,MARADOL,500,Tonelada,3,PERENNES,1,RIEGO,6.0,6.0,0.0,103.32,17.22,3700.0,382284.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,24900,PEPINO,200,CHINO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,737.5,737.5,0.0,53402.37,72.41,3700.0,197588769.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,26300,PITAHAYA,0,,500,Tonelada,3,PERENNES,1,RIEGO,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29000,SHOP SUEY,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,49.0,49.0,0.0,93.1,1.9,11278.2,1050000.42
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29000,SHOP SUEY,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,9.5,9.5,0.0,13.3,1.4,14000.0,186200.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29000,SHOP SUEY,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,98.0,98.0,0.0,98.0,1.0,14000.0,1372000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,394.0,394.0,0.0,3940.0,10.0,650.0,2561000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,16.0,16.0,0.0,6.4,0.4,350.0,2240.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,233.0,233.0,0.0,3245.69,13.93,550.0,1785129.5
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,1850.3,1850.3,0.0,15390.8,8.32,250.0,3847700.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29400,SORGO ESCOBERO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,10.0,10.0,0.0,6.0,0.6,5000.0,30000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29400,SORGO ESCOBERO,100,VERDE,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,33.0,33.0,0.0,42.9,1.3,2500.0,107250.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29400,SORGO ESCOBERO,100,VERDE,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,33.0,33.0,0.0,34.65,1.05,564.46,19558.54
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,963.46,963.46,0.0,4142.88,4.3,3489.24,14455502.61
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,475.0,475.0,0.0,237.5,0.5,3200.0,760000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,1844.0,1844.0,0.0,7376.0,4.0,3550.0,26184800.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,16022.0,15431.67,590.33,24690.67,1.6,3550.0,87651878.5
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,30800,TOMATE ROJO (JITOMATE),1000,INVERNADERO EXPORTACION,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2006.0,2006.0,0.0,150450.0,75.0,2500.0,376125000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,31000,TOMATE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,54.0,54.0,0.0,648.0,12.0,3500.0,2268000.0
2012,25,SINALOA,137,LA CRUZ,2,ELOTA-COSALA,8,ELOTA,32800,ZACATE,600,SUDAN,500,Tonelada,3,PERENNES,1,RIEGO,75.0,75.0,0.0,2211.98,29.49,520.0,1150229.6
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,500,AGAVE,100,MEZCALERO,500,Tonelada,3,PERENNES,1,RIEGO,20.0,0.0,20.0,0.0,0.0,0.0,0.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,500,AGAVE,100,MEZCALERO,500,Tonelada,3,PERENNES,2,TEMPORAL,90.0,80.0,10.0,2000.0,25.0,1500.0,3000000.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,800,AJONJOLÍ,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,155.0,147.25,7.75,66.7,0.45,13184.41,879400.15
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,1500,ALFALFA VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,22.0,20.0,2.0,426.6,21.33,575.0,245295.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,6900,CARTAMO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,490.0,240.0,250.0,204.0,0.85,6000.0,1224000.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,8300,CIRUELA,200,DEL PAIS,500,Tonelada,3,PERENNES,2,TEMPORAL,62.0,62.0,0.0,172.36,2.78,5000.0,861800.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,11400,CHILE VERDE,1200,BELL PEPPER,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,200.5,200.5,0.0,4812.0,24.0,6400.0,30796800.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,542.0,542.0,0.0,1084.0,2.0,16000.0,17344000.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,36.16,36.16,0.0,16.0,0.44,17000.0,272000.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,40.0,40.0,0.0,46.0,1.15,22000.0,1012000.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,14200,FRIJOL,100,AZUFRADO,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,88.0,83.6,4.4,83.6,1.0,19000.0,1588400.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,19000,LIMON,200,PERSA,500,Tonelada,3,PERENNES,1,RIEGO,17.0,17.0,0.0,306.0,18.0,2500.0,765000.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,877.0,877.0,0.0,9256.0,10.55,4116.98,38106766.88
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,35.0,35.0,0.0,122.5,3.5,4100.0,502250.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,2655.9,2523.1,132.8,3128.64,1.24,3160.0,9886502.4
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,25.5,5.0,20.5,25.0,5.0,1500.0,37500.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,2,TEMPORAL,57.0,57.0,0.0,90.06,1.58,1500.0,135090.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,32.0,0.0,32.0,0.0,0.0,0.0,0.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,455.0,455.0,0.0,4550.0,10.0,650.0,2957500.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,134.0,134.0,0.0,643.2,4.8,600.0,385920.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,1760.45,1560.45,200.0,12483.6,8.0,468.82,5852561.35
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,433.0,433.0,0.0,2081.43,4.81,2326.72,4842907.14
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,65.0,65.0,0.0,110.5,1.7,3600.0,397800.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,29500,SORGO GRANO,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,3000.0,2695.0,305.0,3907.75,1.45,3550.0,13872512.5
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,32800,ZACATE,400,BUFFEL,500,Tonelada,3,PERENNES,1,RIEGO,44.64,44.64,0.0,1160.64,26.0,750.0,870480.0
2012,25,SINALOA,137,LA CRUZ,3,COYOTITAN,16,SAN IGNACIO,32800,ZACATE,600,SUDAN,500,Tonelada,3,PERENNES,2,TEMPORAL,3582.0,3582.0,0.0,37611.0,10.5,555.0,20874105.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,500,AGAVE,200,TEQUILERO,500,Tonelada,3,PERENNES,1,RIEGO,120.0,0.0,120.0,0.0,0.0,0.0,0.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,500,AGAVE,200,TEQUILERO,500,Tonelada,3,PERENNES,2,TEMPORAL,133.0,70.0,63.0,2500.0,35.71,1100.0,2750000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,5300,CACAHUATE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,22.0,22.0,0.0,17.16,0.78,9000.0,154440.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,5800,CALABACITA,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,9.0,9.0,0.0,110.0,12.22,3000.0,330000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,5800,CALABACITA,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,32.0,32.0,0.0,224.0,7.0,3000.0,672000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,5800,CALABACITA,200,ITALIANA (Zucchini),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,29.5,29.5,0.0,367.38,12.45,3800.0,1396044.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,8300,CIRUELA,200,DEL PAIS,500,Tonelada,3,PERENNES,2,TEMPORAL,35.0,35.0,0.0,29.05,0.83,9000.0,261450.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,8800,COCO FRUTA,0,,500,Tonelada,3,PERENNES,2,TEMPORAL,770.0,770.0,0.0,6160.0,8.0,2020.0,12443200.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,11400,CHILE VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,3.5,3.5,0.0,65.63,18.75,7032.46,461540.35
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,11400,CHILE VERDE,200,JALAPEÑO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,83.0,83.0,0.0,1847.5,22.26,5117.31,9454214.87
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,11400,CHILE VERDE,800,POBLANO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,518.0,518.0,0.0,11836.3,22.85,5150.81,60966532.4
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,11400,CHILE VERDE,900,SERRANO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,11.5,11.5,0.0,254.82,22.16,6127.31,1561361.13
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,11400,CHILE VERDE,1300,ANAHEIM,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,2.0,2.0,0.0,38.5,19.25,4025.97,154999.85
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,11400,CHILE VERDE,1400,CALORO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1.0,1.0,0.0,19.75,19.75,5000.0,98750.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,12700,ELOTE,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,99.0,99.0,0.0,1386.0,14.0,1150.0,1593900.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,12700,ELOTE,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,264.9,264.9,0.0,3562.91,13.45,1800.0,6413238.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,14200,FRIJOL,500,MAYOCOBA,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,894.8,894.8,0.0,984.28,1.1,18000.0,17717040.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,14200,FRIJOL,500,MAYOCOBA,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,22.0,22.0,0.0,19.69,0.9,17000.0,334730.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,16930,HORTALIZAS,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,19.0,19.0,0.0,149.15,7.85,2681.86,399999.42
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,16930,HORTALIZAS,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,9.0,9.0,0.0,58.5,6.5,4200.0,245700.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,19000,LIMON,100,AGRIO (MEXICANO),500,Tonelada,3,PERENNES,1,RIEGO,61.0,61.0,0.0,427.0,7.0,2981.07,1272916.89
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,19000,LIMON,100,AGRIO (MEXICANO),500,Tonelada,3,PERENNES,2,TEMPORAL,13.0,13.0,0.0,65.0,5.0,3048.23,198134.95
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,3060.78,3060.78,0.0,28174.48,9.21,3960.0,111570940.4
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,19700,MAIZ GRANO,200,BLANCO,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,429.0,429.0,0.0,476.19,1.11,2500.0,1190475.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,100,ATAULFO,500,Tonelada,3,PERENNES,1,RIEGO,37.0,37.0,0.0,185.0,5.0,1500.0,277500.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,100,ATAULFO,500,Tonelada,3,PERENNES,2,TEMPORAL,60.0,60.0,0.0,220.8,3.68,1500.0,331200.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,300,HADEN,500,Tonelada,3,PERENNES,1,RIEGO,62.0,62.0,0.0,313.72,5.06,1454.47,456296.33
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,300,HADEN,500,Tonelada,3,PERENNES,2,TEMPORAL,65.0,65.0,0.0,245.7,3.78,1551.54,381213.38
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,400,KEITT,500,Tonelada,3,PERENNES,1,RIEGO,25.0,25.0,0.0,130.5,5.22,1500.0,195750.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,400,KEITT,500,Tonelada,3,PERENNES,2,TEMPORAL,140.0,140.0,0.0,554.4,3.96,1500.0,831600.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,1,RIEGO,35.0,35.0,0.0,181.3,5.18,1500.0,271950.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,500,KENT,500,Tonelada,3,PERENNES,2,TEMPORAL,558.0,558.0,0.0,2176.2,3.9,1500.0,3264300.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,600,MANILA,500,Tonelada,3,PERENNES,1,RIEGO,31.0,31.0,0.0,157.48,5.08,1500.0,236220.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,600,MANILA,500,Tonelada,3,PERENNES,2,TEMPORAL,300.0,300.0,0.0,1125.0,3.75,1500.0,1687500.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,800,TOMMY ATKINS,500,Tonelada,3,PERENNES,1,RIEGO,67.0,67.0,0.0,335.0,5.0,1500.0,502500.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,20400,MANGO,800,TOMMY ATKINS,500,Tonelada,3,PERENNES,2,TEMPORAL,216.0,216.0,0.0,797.04,3.69,1500.0,1195560.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,22200,NANCHE,0,,500,Tonelada,3,PERENNES,2,TEMPORAL,6.0,6.0,0.0,72.0,12.0,5000.0,360000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,22400,NARANJA,400,VALENCIA,500,Tonelada,3,PERENNES,1,RIEGO,10.0,10.0,0.0,88.9,8.89,2000.0,177800.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,23000,NOPALITOS,0,,500,Tonelada,3,PERENNES,2,TEMPORAL,1.0,1.0,0.0,13.0,13.0,5000.0,65000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,24700,PAPAYA,300,MARADOL,500,Tonelada,3,PERENNES,1,RIEGO,120.0,120.0,0.0,9600.0,80.0,3000.0,28800000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,1,RIEGO,68.0,68.0,0.0,1224.0,18.0,550.0,673200.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,24800,PASTOS Y PRADERAS EN VERDE,0,,500,Tonelada,3,PERENNES,2,TEMPORAL,4600.0,4600.0,0.0,55200.0,12.0,550.0,30360000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,24900,PEPINO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,1.5,1.5,0.0,35.0,23.33,3000.0,105000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,28700,SANDIA,200,CHARLESTON (GRAY),500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,31.0,31.0,0.0,388.74,12.54,1788.04,695082.67
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,28700,SANDIA,200,CHARLESTON (GRAY),500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,1.0,1.0,0.0,20.0,20.0,1950.0,39000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,28700,SANDIA,200,CHARLESTON (GRAY),500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,4.0,4.0,0.0,44.8,11.2,2800.0,125440.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,220.5,220.5,0.0,3528.0,16.0,550.0,1940400.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,3571.0,3571.0,0.0,45351.7,12.7,550.0,24943435.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,1,RIEGO,356.0,356.0,0.0,5340.0,15.0,550.0,2937000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,29300,SORGO FORRAJERO EN VERDE,0,,500,Tonelada,2,PRIMAVERA-VERANO,2,TEMPORAL,10680.0,10680.0,0.0,96120.0,9.0,550.0,52866000.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,1,RIEGO,448.0,448.0,0.0,2129.8,4.75,3300.0,7028340.0
2012,25,SINALOA,138,MAZATLAN,1,MAZATLAN,12,MAZATLAN,29500,SORGO GRANO,0,,500,Tonelada,1,OTOÑO-INVIERNO,2,TEMPORAL,68.7,68.7,0.0,85.81,1.25,3400.0,291754.0
